 11 1059.650098 9.190E-28 6.568E+00.00750.161 4412.31490.410.000000          0 0 0          0 0 0 21  4 18       20  1 19      34423044323271 5 0    43.0   41.0
 11 1059.651402 2.934E-29 2.482E+00.06970.298 4752.73240.51-.003456          0 3 0          0 2 0  9  2  8       10  3  7      3442334432297122 8    19.0   21.0
 11 1060.116400 6.576E-24 3.630E-01.05290.303 1843.02880.48-.016240          0 1 0          0 0 0 10  1  9       11  4  8      557644301874 12229    21.0   23.0
 11 1060.635979 5.688E-27 3.677E-02.08000.403 2724.04130.61-.003449          0 2 0          0 1 0  6  2  4        7  5  3      5552434418846722 7    13.0   15.0
 11 1061.920015 1.716E-29 2.053E-02.06040.250 4174.03710.24-.003138          0 2 0          0 1 0 13  1 12       13  4  9      4442334432297122 9    81.0   81.0
 11 1062.081158 4.275E-30 1.475E-04.05410.221 3472.88010.36-.013700          0 0 0          0 0 0 15 11  4       15  6  9      34423344323171 511    93.0   93.0
 11 1062.628330 4.680E-24 2.094E-02.06930.336 1255.91150.57-.008560          0 1 0          0 0 0  7  2  6        8  5  3      555443301874662229    15.0   17.0
 11 1062.921175 5.169E-29 2.151E-06.02800.315 2009.80470.51-.001875          0 1 0          0 0 0 10  3  8        9  8  1      444233443230712210    63.0   57.0
 11 1063.254987 8.590E-30 8.116E+00.01190.172 5632.03860.410.001000          0 1 0          0 1 0 20  4 17       19  1 18      44423344322971 5 9   123.0  117.0
 11 1063.508468 1.783E-26 3.739E+00.02710.108 3675.11160.470.001900          0 0 0          0 0 0 20  2 18       19  1 19      3554434418851318 9    41.0   39.0
 11 1063.519990 5.285E-26 3.695E+00.02700.108 3675.11010.460.001900          0 0 0          0 0 0 20  3 18       19  0 19      4554433018851318 9   123.0  117.0
 11 1063.957968 3.405E-27 1.394E+00.03880.231 4006.07100.32-.004600          0 0 0          0 0 0 17 10  7       16  7 10      4552434418856718 9   105.0   99.0
 11 1064.136326 2.259E-27 1.798E+01.03340.183 4638.64210.280.007600          0 0 0          0 0 0 19  9 10       18  6 13      4552434418857118 9   117.0  111.0
 11 1064.332325 5.035E-29 4.531E-03.03470.221 3443.18970.36-.005292          0 1 0          0 0 0 15  3 13       15  6 10      44423344323171 511    31.0   31.0
 11 1064.473725 1.889E-28 3.018E-05.04090.281 2321.90500.39-.005444          0 1 0          0 0 0 12  2 11       11  7  4      444233443231712211    75.0   69.0
 11 1064.615254 7.502E-30 2.694E-06.02810.298 2471.25460.48-.005918          0 1 0          0 0 0 11  4  7       10  9  2      444233443231712211    69.0   63.0
 11 1065.627789 4.537E-30 1.671E-05.06390.298 2705.09620.510.004800          0 1 0          0 1 0 10  7  3       10  0 10      5442334432287122 8    21.0   21.0
